DATE,GAME_ID,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,87,0.369,0.633,0.171,20,44,Golden State,96,0.367,0.775,0.269,18,62,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,102,0.43,0.714,0.351,22,50,Memphis,107,0.494,0.724,0.357,25,41,0
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
